gene_id	go_id	Evidence	Ontology
CALMACT00000027727	GO:0004842	IEA	MF
CALMACT00000000824	GO:0003676	IEA	MF
CALMACT00000000824	GO:0046983	IEA	MF
CALMACT00000011520	GO:0004499	IEA	MF
CALMACT00000011520	GO:0050660	IEA	MF
CALMACT00000011520	GO:0050661	IEA	MF
CALMACT00000011520	GO:0055114	IEA	BP
CALMACT00000033213	GO:0003676	IEA	MF
CALMACT00000033213	GO:0008270	IEA	MF
CALMACT00000017747	GO:0003735	IEA	MF
CALMACT00000017747	GO:0005739	IEA	CC
CALMACT00000017747	GO:0005840	IEA	CC
CALMACT00000017747	GO:0006412	IEA	BP
CALMACT00000006360	GO:0005198	IEA	MF
CALMACT00000006360	GO:0006890	IEA	BP
CALMACT00000017482	GO:0005786	IEA	CC
CALMACT00000017482	GO:0006614	IEA	BP
CALMACT00000017482	GO:0008312	IEA	MF
CALMACT00000017482	GO:0030942	IEA	MF
CALMACT00000017482	GO:0006614	IEA	BP
CALMACT00000017482	GO:0008312	IEA	MF
CALMACT00000017482	GO:0048500	IEA	CC
CALMACT00000032566	GO:0004553	IEA	MF
CALMACT00000032566	GO:0005975	IEA	BP
CALMACT00000010202	GO:0003677	IEA	MF
CALMACT00000010202	GO:0005524	IEA	MF
CALMACT00000010202	GO:0006260	IEA	BP
CALMACT00000017337	GO:0003676	IEA	MF
CALMACT00000017337	GO:0003676	IEA	MF
CALMACT00000017337	GO:0004523	IEA	MF
CALMACT00000013257	GO:0003676	IEA	MF
CALMACT00000026908	GO:0004553	IEA	MF
CALMACT00000026908	GO:0005975	IEA	BP
CALMACT00000018419	GO:0004222	IEA	MF
CALMACT00000018419	GO:0006508	IEA	BP
CALMACT00000018419	GO:0004222	IEA	MF
CALMACT00000018419	GO:0006508	IEA	BP
CALMACT00000018419	GO:0008270	IEA	MF
CALMACT00000026219	GO:0003824	IEA	MF
CALMACT00000026219	GO:0055114	IEA	BP
CALMACT00000027151	GO:0004842	IEA	MF
CALMACT00000027151	GO:0004842	IEA	MF
CALMACT00000027151	GO:0016567	IEA	BP
CALMACT00000027151	GO:0046872	IEA	MF
CALMACT00000001176	GO:0003700	IEA	MF
CALMACT00000001176	GO:0006355	IEA	BP
CALMACT00000001176	GO:0043565	IEA	MF
CALMACT00000015922	GO:0003700	IEA	MF
CALMACT00000015922	GO:0005634	IEA	CC
CALMACT00000015922	GO:0006355	IEA	BP
CALMACT00000015922	GO:0003700	IEA	MF
CALMACT00000015922	GO:0006355	IEA	BP
CALMACT00000009095	GO:0003677	IEA	MF
CALMACT00000009095	GO:0005524	IEA	MF
CALMACT00000009095	GO:0016787	IEA	MF
CALMACT00000009095	GO:0003723	IEA	MF
CALMACT00000009095	GO:0004525	IEA	MF
CALMACT00000009095	GO:0006396	IEA	BP
CALMACT00000009095	GO:0005515	IEA	MF
CALMACT00000009095	GO:0016891	IEA	MF
CALMACT00000001742	GO:0003676	IEA	MF
CALMACT00000002668	GO:0004325	IEA	MF
CALMACT00000002668	GO:0006783	IEA	BP
CALMACT00000020744	GO:0051260	IEA	BP
CALMACT00000023878	GO:0004672	IEA	MF
CALMACT00000023878	GO:0005524	IEA	MF
CALMACT00000023878	GO:0006468	IEA	BP
CALMACT00000023878	GO:0004675	IEA	MF
CALMACT00000023878	GO:0005024	IEA	MF
CALMACT00000023878	GO:0016020	IEA	CC
CALMACT00000023878	GO:0004675	IEA	MF
CALMACT00000023878	GO:0005524	IEA	MF
CALMACT00000023878	GO:0006468	IEA	BP
CALMACT00000023878	GO:0016020	IEA	CC
CALMACT00000023878	GO:0016772	IEA	MF
CALMACT00000023641	GO:0005515	IEA	MF
CALMACT00000025753	GO:0016021	IEA	CC
CALMACT00000006333	GO:0003735	IEA	MF
CALMACT00000006333	GO:0005840	IEA	CC
CALMACT00000006333	GO:0006412	IEA	BP
CALMACT00000001609	GO:0004553	IEA	MF
CALMACT00000001609	GO:0005975	IEA	BP
CALMACT00000001609	GO:0005576	IEA	CC
CALMACT00000001609	GO:0006030	IEA	BP
CALMACT00000001609	GO:0008061	IEA	MF
CALMACT00000011047	GO:0004181	IEA	MF
CALMACT00000011047	GO:0006508	IEA	BP
CALMACT00000011047	GO:0008270	IEA	MF
CALMACT00000031925	GO:0003676	IEA	MF
CALMACT00000031925	GO:0005524	IEA	MF
CALMACT00000027865	GO:0005515	IEA	MF
CALMACT00000025614	GO:0030246	IEA	MF
CALMACT00000028353	GO:0004672	IEA	MF
CALMACT00000028353	GO:0005524	IEA	MF
CALMACT00000028353	GO:0006468	IEA	BP
CALMACT00000028353	GO:0016772	IEA	MF
CALMACT00000000864	GO:0009190	IEA	BP
CALMACT00000000864	GO:0016849	IEA	MF
CALMACT00000000864	GO:0035556	IEA	BP
CALMACT00000021222	GO:0004512	IEA	MF
CALMACT00000021222	GO:0006021	IEA	BP
CALMACT00000021222	GO:0008654	IEA	BP
CALMACT00000015169	GO:0004866	IEA	MF
CALMACT00000015169	GO:0005576	IEA	CC
CALMACT00000015169	GO:0005615	IEA	CC
CALMACT00000002856	GO:0016021	IEA	CC
CALMACT00000002856	GO:0022857	IEA	MF
CALMACT00000002856	GO:0055085	IEA	BP
CALMACT00000024234	GO:0042302	IEA	MF
CALMACT00000012742	GO:0008270	IEA	MF
CALMACT00000002023	GO:0004185	IEA	MF
CALMACT00000002023	GO:0006508	IEA	BP
CALMACT00000019078	GO:0008272	IEA	BP
CALMACT00000019078	GO:0015116	IEA	MF
CALMACT00000019078	GO:0016021	IEA	CC
CALMACT00000033320	GO:0005524	IEA	MF
CALMACT00000033320	GO:0016887	IEA	MF
CALMACT00000032322	GO:0005506	IEA	MF
CALMACT00000032322	GO:0016705	IEA	MF
CALMACT00000032322	GO:0020037	IEA	MF
CALMACT00000032322	GO:0055114	IEA	BP
CALMACT00000018591	GO:0005096	IEA	MF
CALMACT00000018591	GO:0051056	IEA	BP
CALMACT00000023981	GO:0005509	IEA	MF
CALMACT00000024685	GO:0000166	IEA	MF
CALMACT00000024685	GO:0004812	IEA	MF
CALMACT00000024685	GO:0005524	IEA	MF
CALMACT00000024685	GO:0006418	IEA	BP
CALMACT00000024685	GO:0003676	IEA	MF
CALMACT00000000599	GO:0020037	IEA	MF
CALMACT00000023225	GO:0005488	IEA	MF
CALMACT00000023225	GO:0005515	IEA	MF
CALMACT00000023225	GO:0016772	IEA	MF
CALMACT00000023225	GO:0016773	IEA	MF
CALMACT00000024388	GO:0005515	IEA	MF
CALMACT00000028350	GO:0005737	IEA	CC
CALMACT00000028350	GO:0006629	IEA	BP
CALMACT00000028350	GO:0016021	IEA	CC
CALMACT00000028350	GO:0016627	IEA	MF
CALMACT00000022316	GO:0004222	IEA	MF
CALMACT00000022316	GO:0006508	IEA	BP
CALMACT00000022316	GO:0008270	IEA	MF
CALMACT00000031599	GO:0001522	IEA	BP
CALMACT00000031599	GO:0003723	IEA	MF
CALMACT00000031599	GO:0009451	IEA	BP
CALMACT00000031599	GO:0009982	IEA	MF
CALMACT00000021372	GO:0016787	IEA	MF
CALMACT00000028423	GO:0016021	IEA	CC
CALMACT00000013941	GO:0006508	IEA	BP
CALMACT00000013941	GO:0008234	IEA	MF
CALMACT00000008709	GO:0005515	IEA	MF
CALMACT00000006811	GO:0005515	IEA	MF
CALMACT00000006811	GO:0007165	IEA	BP
CALMACT00000006811	GO:0008093	IEA	MF
CALMACT00000006811	GO:0017124	IEA	MF
CALMACT00000006811	GO:0046847	IEA	BP
CALMACT00000005368	GO:0005515	IEA	MF
CALMACT00000030912	GO:0007165	IEA	BP
CALMACT00000012116	GO:0008152	IEA	BP
CALMACT00000012116	GO:0008484	IEA	MF
CALMACT00000030693	GO:0005515	IEA	MF
CALMACT00000029288	GO:0003824	IEA	MF
CALMACT00000021000	GO:0006812	IEA	BP
CALMACT00000021000	GO:0015299	IEA	MF
CALMACT00000021000	GO:0016021	IEA	CC
CALMACT00000021000	GO:0055085	IEA	BP
CALMACT00000024954	GO:0005509	IEA	MF
CALMACT00000024954	GO:0005509	IEA	MF
CALMACT00000024954	GO:0005576	IEA	CC
CALMACT00000024954	GO:0007155	IEA	BP
CALMACT00000024954	GO:0005509	IEA	MF
CALMACT00000024954	GO:0007155	IEA	BP
CALMACT00000030608	GO:0005515	IEA	MF
CALMACT00000028104	GO:0004140	IEA	MF
CALMACT00000028104	GO:0005524	IEA	MF
CALMACT00000028104	GO:0015937	IEA	BP
CALMACT00000022610	GO:0003824	IEA	MF
CALMACT00000005970	GO:0046872	IEA	MF
CALMACT00000015271	GO:0008152	IEA	BP
CALMACT00000015271	GO:0016746	IEA	MF
CALMACT00000024426	GO:0004252	IEA	MF
CALMACT00000024426	GO:0016021	IEA	CC
CALMACT00000024426	GO:0005509	IEA	MF
CALMACT00000025752	GO:0042302	IEA	MF
CALMACT00000028900	GO:0003677	IEA	MF
CALMACT00000028900	GO:0008270	IEA	MF
CALMACT00000028900	GO:0003950	IEA	MF
CALMACT00000028900	GO:0003950	IEA	MF
CALMACT00000028900	GO:0005634	IEA	CC
CALMACT00000028900	GO:0003950	IEA	MF
CALMACT00000028900	GO:0006471	IEA	BP
CALMACT00000024514	GO:0004984	IEA	MF
CALMACT00000024514	GO:0005549	IEA	MF
CALMACT00000024514	GO:0007608	IEA	BP
CALMACT00000024514	GO:0016020	IEA	CC
CALMACT00000021869	GO:0005525	IEA	MF
CALMACT00000021869	GO:0007264	IEA	BP
CALMACT00000024726	GO:0005515	IEA	MF
CALMACT00000024726	GO:0005515	IEA	MF
CALMACT00000024726	GO:0005737	IEA	CC
CALMACT00000006066	GO:0003735	IEA	MF
CALMACT00000006066	GO:0005622	IEA	CC
CALMACT00000006066	GO:0005840	IEA	CC
CALMACT00000006066	GO:0006412	IEA	BP
CALMACT00000002926	GO:0003677	IEA	MF
CALMACT00000002926	GO:0005524	IEA	MF
CALMACT00000006865	GO:0004970	IEA	MF
CALMACT00000006865	GO:0005234	IEA	MF
CALMACT00000006865	GO:0016020	IEA	CC
CALMACT00000006865	GO:0005215	IEA	MF
CALMACT00000006865	GO:0006810	IEA	BP
CALMACT00000009999	GO:0005681	IEA	CC
CALMACT00000009999	GO:0008380	IEA	BP
CALMACT00000015574	GO:0030246	IEA	MF
CALMACT00000010556	GO:0003676	IEA	MF
CALMACT00000002316	GO:0008121	IEA	MF
CALMACT00000019461	GO:0005515	IEA	MF
CALMACT00000013116	GO:0005576	IEA	CC
CALMACT00000013116	GO:0006030	IEA	BP
CALMACT00000013116	GO:0008061	IEA	MF
CALMACT00000026310	GO:0000166	IEA	MF
CALMACT00000026310	GO:0003824	IEA	MF
CALMACT00000026310	GO:0044237	IEA	BP
CALMACT00000026310	GO:0003676	IEA	MF
CALMACT00000026310	GO:0005622	IEA	CC
CALMACT00000026310	GO:0006260	IEA	BP
CALMACT00000026310	GO:0006281	IEA	BP
CALMACT00000026310	GO:0043140	IEA	MF
CALMACT00000021594	GO:0003677	IEA	MF
CALMACT00000021594	GO:0005664	IEA	CC
CALMACT00000021594	GO:0006260	IEA	BP
CALMACT00000031339	GO:0004930	IEA	MF
CALMACT00000031339	GO:0007186	IEA	BP
CALMACT00000031339	GO:0016021	IEA	CC
CALMACT00000008577	GO:0009058	IEA	BP
CALMACT00000008577	GO:0030170	IEA	MF
CALMACT00000031461	GO:0003995	IEA	MF
CALMACT00000031461	GO:0055114	IEA	BP
CALMACT00000031461	GO:0008152	IEA	BP
CALMACT00000031461	GO:0016627	IEA	MF
CALMACT00000031461	GO:0055114	IEA	BP
CALMACT00000007911	GO:0006355	IEA	BP
CALMACT00000034436	GO:0004984	IEA	MF
CALMACT00000034436	GO:0005549	IEA	MF
CALMACT00000034436	GO:0007608	IEA	BP
CALMACT00000034436	GO:0016020	IEA	CC
CALMACT00000024405	GO:0003735	IEA	MF
CALMACT00000024405	GO:0005840	IEA	CC
CALMACT00000024405	GO:0006412	IEA	BP
CALMACT00000010006	GO:0006066	IEA	BP
CALMACT00000010006	GO:0008812	IEA	MF
CALMACT00000010006	GO:0016614	IEA	MF
CALMACT00000010006	GO:0050660	IEA	MF
CALMACT00000010006	GO:0055114	IEA	BP
CALMACT00000010006	GO:0016614	IEA	MF
CALMACT00000010006	GO:0050660	IEA	MF
CALMACT00000010006	GO:0055114	IEA	BP
CALMACT00000010006	GO:0016614	IEA	MF
CALMACT00000010006	GO:0055114	IEA	BP
CALMACT00000001797	GO:0003995	IEA	MF
CALMACT00000001797	GO:0055114	IEA	BP
CALMACT00000001797	GO:0008152	IEA	BP
CALMACT00000001797	GO:0016627	IEA	MF
CALMACT00000001797	GO:0050660	IEA	MF
CALMACT00000001797	GO:0055114	IEA	BP
CALMACT00000001797	GO:0008152	IEA	BP
CALMACT00000001797	GO:0016627	IEA	MF
CALMACT00000001797	GO:0055114	IEA	BP
CALMACT00000001797	GO:0016627	IEA	MF
CALMACT00000001797	GO:0055114	IEA	BP
CALMACT00000010860	GO:0016021	IEA	CC
CALMACT00000010860	GO:0022857	IEA	MF
CALMACT00000010860	GO:0055085	IEA	BP
CALMACT00000002436	GO:0005524	IEA	MF
CALMACT00000002436	GO:0015991	IEA	BP
CALMACT00000002436	GO:0016820	IEA	MF
CALMACT00000002436	GO:0033178	IEA	CC
CALMACT00000002436	GO:0015992	IEA	BP
CALMACT00000002436	GO:0046034	IEA	BP
CALMACT00000017356	GO:0003676	IEA	MF
CALMACT00000020981	GO:0003824	IEA	MF
CALMACT00000020981	GO:0004252	IEA	MF
CALMACT00000020981	GO:0006508	IEA	BP
CALMACT00000029932	GO:0007218	IEA	BP
CALMACT00000029932	GO:0008255	IEA	MF
CALMACT00000029932	GO:0018990	IEA	BP
CALMACT00000012528	GO:0005506	IEA	MF
CALMACT00000012528	GO:0016705	IEA	MF
CALMACT00000012528	GO:0020037	IEA	MF
CALMACT00000012528	GO:0055114	IEA	BP
CALMACT00000005480	GO:0006508	IEA	BP
CALMACT00000005480	GO:0008236	IEA	MF
CALMACT00000012578	GO:0016021	IEA	CC
CALMACT00000012578	GO:0055085	IEA	BP
CALMACT00000033789	GO:0004594	IEA	MF
CALMACT00000033789	GO:0005524	IEA	MF
CALMACT00000033789	GO:0015937	IEA	BP
CALMACT00000024486	GO:0032266	IEA	MF
CALMACT00000024486	GO:0043130	IEA	MF
CALMACT00000008461	GO:0004348	IEA	MF
CALMACT00000008461	GO:0006665	IEA	BP
CALMACT00000014620	GO:0046872	IEA	MF
CALMACT00000021937	GO:0005515	IEA	MF
CALMACT00000003294	GO:0003899	IEA	MF
CALMACT00000003294	GO:0005634	IEA	CC
CALMACT00000003294	GO:0006351	IEA	BP
CALMACT00000022546	GO:0005488	IEA	MF
CALMACT00000013823	GO:0003824	IEA	MF
CALMACT00000013823	GO:0004252	IEA	MF
CALMACT00000013823	GO:0006508	IEA	BP
CALMACT00000009042	GO:0004672	IEA	MF
CALMACT00000009042	GO:0005524	IEA	MF
CALMACT00000009042	GO:0006468	IEA	BP
CALMACT00000009042	GO:0016772	IEA	MF
CALMACT00000032396	GO:0003735	IEA	MF
CALMACT00000032396	GO:0005739	IEA	CC
CALMACT00000032396	GO:0005840	IEA	CC
CALMACT00000032396	GO:0006412	IEA	BP
CALMACT00000017061	GO:0005524	IEA	MF
CALMACT00000017061	GO:0006457	IEA	BP
CALMACT00000017061	GO:0006950	IEA	BP
CALMACT00000017061	GO:0051082	IEA	MF
CALMACT00000021772	GO:0004842	IEA	MF
CALMACT00000008047	GO:0003824	IEA	MF
CALMACT00000008047	GO:0004252	IEA	MF
CALMACT00000008047	GO:0006508	IEA	BP
CALMACT00000032918	GO:0016021	IEA	CC
CALMACT00000032918	GO:0055085	IEA	BP
CALMACT00000005304	GO:0042302	IEA	MF
CALMACT00000028625	GO:0020037	IEA	MF
CALMACT00000023673	GO:0005634	IEA	CC
CALMACT00000023673	GO:0006355	IEA	BP
CALMACT00000023952	GO:0006400	IEA	BP
CALMACT00000023952	GO:0008479	IEA	MF
CALMACT00000023952	GO:0008616	IEA	BP
CALMACT00000014208	GO:0016831	IEA	MF
CALMACT00000014208	GO:0019752	IEA	BP
CALMACT00000014208	GO:0030170	IEA	MF
CALMACT00000018325	GO:0007186	IEA	BP
CALMACT00000018325	GO:0019236	IEA	BP
CALMACT00000008732	GO:0005549	IEA	MF
CALMACT00000030398	GO:0000287	IEA	MF
CALMACT00000030398	GO:0003723	IEA	MF
CALMACT00000030398	GO:0005524	IEA	MF
CALMACT00000030398	GO:0006432	IEA	BP
CALMACT00000030398	GO:0003723	IEA	MF
CALMACT00000030398	GO:0004826	IEA	MF
CALMACT00000004693	GO:0003723	IEA	MF
CALMACT00000004693	GO:0033897	IEA	MF
CALMACT00000005220	GO:0008270	IEA	MF
CALMACT00000030031	GO:0005230	IEA	MF
CALMACT00000030031	GO:0006810	IEA	BP
CALMACT00000030031	GO:0016020	IEA	CC
CALMACT00000030031	GO:0006811	IEA	BP
CALMACT00000030031	GO:0016020	IEA	CC
CALMACT00000011730	GO:0016021	IEA	CC
CALMACT00000011730	GO:0022857	IEA	MF
CALMACT00000011730	GO:0055085	IEA	BP
CALMACT00000022289	GO:0005097	IEA	MF
CALMACT00000022289	GO:0032313	IEA	BP
CALMACT00000009006	GO:0003676	IEA	MF
CALMACT00000015820	GO:0016021	IEA	CC
CALMACT00000015820	GO:0050909	IEA	BP
CALMACT00000025968	GO:0005515	IEA	MF
CALMACT00000030650	GO:0005861	IEA	CC
CALMACT00000034115	GO:0046983	IEA	MF
CALMACT00000024194	GO:0005515	IEA	MF
CALMACT00000009643	GO:0003723	IEA	MF
CALMACT00000009643	GO:0016787	IEA	MF
CALMACT00000009643	GO:0030145	IEA	MF
CALMACT00000009643	GO:0016787	IEA	MF
CALMACT00000008214	GO:0003676	IEA	MF
CALMACT00000003029	GO:0003676	IEA	MF
CALMACT00000003029	GO:0004526	IEA	MF
CALMACT00000003029	GO:0005634	IEA	CC
CALMACT00000003029	GO:0008033	IEA	BP
CALMACT00000018740	GO:0000184	IEA	BP
CALMACT00000004784	GO:0003824	IEA	MF
CALMACT00000004784	GO:0004252	IEA	MF
CALMACT00000004784	GO:0006508	IEA	BP
CALMACT00000010727	GO:0046854	IEA	BP
CALMACT00000009131	GO:0016972	IEA	MF
CALMACT00000009131	GO:0055114	IEA	BP
CALMACT00000018864	GO:0005515	IEA	MF
CALMACT00000028537	GO:0005524	IEA	MF
CALMACT00000028537	GO:0016874	IEA	MF
CALMACT00000021475	GO:0004553	IEA	MF
CALMACT00000021475	GO:0005975	IEA	BP
CALMACT00000021475	GO:0004565	IEA	MF
CALMACT00000017393	GO:0016021	IEA	CC
CALMACT00000017393	GO:0055085	IEA	BP
CALMACT00000004898	GO:0005102	IEA	MF
CALMACT00000004898	GO:0005576	IEA	CC
CALMACT00000004898	GO:0007275	IEA	BP
CALMACT00000004898	GO:0016055	IEA	BP
CALMACT00000022871	GO:0003700	IEA	MF
CALMACT00000022871	GO:0006355	IEA	BP
CALMACT00000022871	GO:0043565	IEA	MF
CALMACT00000029373	GO:0004659	IEA	MF
CALMACT00000029373	GO:0016021	IEA	CC
CALMACT00000024849	GO:0005975	IEA	BP
CALMACT00000024849	GO:0042132	IEA	MF
CALMACT00000024849	GO:0042578	IEA	MF
CALMACT00000013913	GO:0003676	IEA	MF
CALMACT00000013913	GO:0005515	IEA	MF
CALMACT00000001979	GO:0005509	IEA	MF
CALMACT00000001979	GO:0016020	IEA	CC
CALMACT00000001979	GO:0007016	IEA	BP
CALMACT00000001979	GO:0016010	IEA	CC
CALMACT00000000136	GO:0004984	IEA	MF
CALMACT00000000136	GO:0005549	IEA	MF
CALMACT00000000136	GO:0007608	IEA	BP
CALMACT00000000136	GO:0016020	IEA	CC
CALMACT00000010655	GO:0005515	IEA	MF
CALMACT00000021087	GO:0006836	IEA	BP
CALMACT00000021087	GO:0019905	IEA	MF
CALMACT00000028327	GO:0005515	IEA	MF
CALMACT00000000126	GO:0009058	IEA	BP
CALMACT00000020092	GO:0004767	IEA	MF
CALMACT00000020092	GO:0006685	IEA	BP
CALMACT00000020092	GO:0016787	IEA	MF
CALMACT00000020577	GO:0003677	IEA	MF
CALMACT00000020577	GO:0046982	IEA	MF
CALMACT00000028674	GO:0003993	IEA	MF
CALMACT00000023894	GO:0004725	IEA	MF
CALMACT00000023894	GO:0006470	IEA	BP
CALMACT00000005313	GO:0003676	IEA	MF
CALMACT00000005313	GO:0005524	IEA	MF
CALMACT00000017159	GO:0003677	IEA	MF
CALMACT00000017159	GO:0046982	IEA	MF
CALMACT00000028928	GO:0004872	IEA	MF
CALMACT00000028928	GO:0007275	IEA	BP
CALMACT00000028928	GO:0016020	IEA	CC
CALMACT00000028928	GO:0005515	IEA	MF
CALMACT00000000159	GO:0005085	IEA	MF
CALMACT00000000159	GO:0007264	IEA	BP
CALMACT00000002169	GO:0003677	IEA	MF
CALMACT00000002169	GO:0003677	IEA	MF
CALMACT00000002169	GO:0006355	IEA	BP
CALMACT00000012759	GO:0016021	IEA	CC
CALMACT00000012759	GO:0055085	IEA	BP
CALMACT00000004188	GO:0003824	IEA	MF
CALMACT00000004188	GO:0006396	IEA	BP
CALMACT00000017913	GO:0007165	IEA	BP
CALMACT00000022846	GO:0003824	IEA	MF
CALMACT00000022846	GO:0004252	IEA	MF
CALMACT00000022846	GO:0006508	IEA	BP
CALMACT00000014976	GO:0016021	IEA	CC
CALMACT00000008958	GO:0006457	IEA	BP
CALMACT00000008958	GO:0051082	IEA	MF
CALMACT00000008958	GO:0031072	IEA	MF
CALMACT00000008958	GO:0051082	IEA	MF
CALMACT00000009218	GO:0005506	IEA	MF
CALMACT00000009218	GO:0017172	IEA	MF
CALMACT00000009218	GO:0046439	IEA	BP
CALMACT00000009218	GO:0055114	IEA	BP
CALMACT00000026930	GO:0016021	IEA	CC
CALMACT00000026930	GO:0022857	IEA	MF
CALMACT00000026930	GO:0055085	IEA	BP
CALMACT00000019028	GO:0000166	IEA	MF
CALMACT00000031888	GO:0005515	IEA	MF
CALMACT00000031888	GO:0006364	IEA	BP
CALMACT00000031888	GO:0032040	IEA	CC
CALMACT00000031231	GO:0005975	IEA	BP
CALMACT00000031231	GO:0008184	IEA	MF
CALMACT00000017023	GO:0005515	IEA	MF
CALMACT00000018413	GO:0004672	IEA	MF
CALMACT00000018413	GO:0005524	IEA	MF
CALMACT00000018413	GO:0006468	IEA	BP
CALMACT00000018413	GO:0016772	IEA	MF
CALMACT00000024603	GO:0046872	IEA	MF
CALMACT00000011703	GO:0006508	IEA	BP
CALMACT00000011703	GO:0008237	IEA	MF
CALMACT00000011703	GO:0008241	IEA	MF
CALMACT00000011703	GO:0016020	IEA	CC
CALMACT00000030633	GO:0006629	IEA	BP
CALMACT00000030633	GO:0016788	IEA	MF
CALMACT00000032062	GO:0005215	IEA	MF
CALMACT00000032062	GO:0006810	IEA	BP
CALMACT00000032062	GO:0016020	IEA	CC
CALMACT00000003699	GO:0016021	IEA	CC
CALMACT00000003699	GO:0055085	IEA	BP
CALMACT00000033034	GO:0018024	IEA	MF
CALMACT00000005217	GO:0000166	IEA	MF
CALMACT00000007213	GO:0003676	IEA	MF
CALMACT00000002413	GO:0005515	IEA	MF
CALMACT00000015939	GO:0005506	IEA	MF
CALMACT00000015939	GO:0016705	IEA	MF
CALMACT00000015939	GO:0020037	IEA	MF
CALMACT00000015939	GO:0055114	IEA	BP
CALMACT00000006184	GO:0003824	IEA	MF
CALMACT00000006184	GO:0008152	IEA	BP
CALMACT00000006184	GO:0008152	IEA	BP
CALMACT00000006184	GO:0008270	IEA	MF
CALMACT00000006184	GO:0016491	IEA	MF
CALMACT00000006184	GO:0055114	IEA	BP
CALMACT00000025466	GO:0001104	IEA	MF
CALMACT00000025466	GO:0006357	IEA	BP
CALMACT00000025466	GO:0016592	IEA	CC
CALMACT00000003602	GO:0004871	IEA	MF
CALMACT00000003602	GO:0005834	IEA	CC
CALMACT00000003602	GO:0007186	IEA	BP
CALMACT00000007389	GO:0003676	IEA	MF
CALMACT00000007389	GO:0005524	IEA	MF
CALMACT00000007389	GO:0004386	IEA	MF
CALMACT00000026454	GO:0005515	IEA	MF
CALMACT00000000152	GO:0003824	IEA	MF
CALMACT00000000152	GO:0008152	IEA	BP
CALMACT00000000152	GO:0008152	IEA	BP
CALMACT00000000152	GO:0016791	IEA	MF
CALMACT00000017429	GO:0003677	IEA	MF
CALMACT00000017429	GO:0005622	IEA	CC
CALMACT00000007633	GO:0003677	IEA	MF
CALMACT00000009436	GO:0003677	IEA	MF
CALMACT00000009436	GO:0005524	IEA	MF
CALMACT00000009436	GO:0006260	IEA	BP
CALMACT00000019731	GO:0005525	IEA	MF
CALMACT00000019731	GO:0007264	IEA	BP
CALMACT00000033163	GO:0004984	IEA	MF
CALMACT00000033163	GO:0005549	IEA	MF
CALMACT00000033163	GO:0007608	IEA	BP
CALMACT00000033163	GO:0016020	IEA	CC
CALMACT00000003843	GO:0005515	IEA	MF
CALMACT00000002038	GO:0003676	IEA	MF
CALMACT00000018735	GO:0005515	IEA	MF
CALMACT00000015702	GO:0005506	IEA	MF
CALMACT00000015702	GO:0006537	IEA	BP
CALMACT00000015702	GO:0010181	IEA	MF
CALMACT00000015702	GO:0016040	IEA	MF
CALMACT00000015702	GO:0045181	IEA	MF
CALMACT00000015702	GO:0050660	IEA	MF
CALMACT00000015702	GO:0055114	IEA	BP
CALMACT00000015702	GO:0006537	IEA	BP
CALMACT00000015702	GO:0015930	IEA	MF
CALMACT00000015702	GO:0016638	IEA	MF
CALMACT00000015702	GO:0055114	IEA	BP
CALMACT00000015702	GO:0006807	IEA	BP
CALMACT00000015702	GO:0015930	IEA	MF
CALMACT00000015702	GO:0055114	IEA	BP
CALMACT00000015702	GO:0008152	IEA	BP
CALMACT00000015702	GO:0008152	IEA	BP
CALMACT00000015702	GO:0016491	IEA	MF
CALMACT00000015702	GO:0055114	IEA	BP
CALMACT00000015702	GO:0016491	IEA	MF
CALMACT00000015702	GO:0050660	IEA	MF
CALMACT00000015702	GO:0055114	IEA	BP
CALMACT00000015702	GO:0016491	IEA	MF
CALMACT00000015702	GO:0055114	IEA	BP
CALMACT00000015702	GO:0051536	IEA	MF
CALMACT00000020884	GO:0003824	IEA	MF
CALMACT00000020884	GO:0016614	IEA	MF
CALMACT00000020884	GO:0050660	IEA	MF
CALMACT00000020884	GO:0055114	IEA	BP
CALMACT00000020884	GO:0003824	IEA	MF
CALMACT00000020884	GO:0050660	IEA	MF
CALMACT00000020884	GO:0008762	IEA	MF
CALMACT00000020884	GO:0016491	IEA	MF
CALMACT00000020884	GO:0050660	IEA	MF
CALMACT00000020884	GO:0055114	IEA	BP
CALMACT00000023691	GO:0003677	IEA	MF
CALMACT00000023691	GO:0004803	IEA	MF
CALMACT00000023691	GO:0006313	IEA	BP
CALMACT00000023691	GO:0015074	IEA	BP
CALMACT00000007367	GO:0004672	IEA	MF
CALMACT00000007367	GO:0005524	IEA	MF
CALMACT00000007367	GO:0006468	IEA	BP
CALMACT00000007367	GO:0016772	IEA	MF
CALMACT00000032871	GO:0003824	IEA	MF
CALMACT00000032871	GO:0003937	IEA	MF
CALMACT00000032871	GO:0004643	IEA	MF
CALMACT00000032871	GO:0006164	IEA	BP
CALMACT00000004049	GO:0005515	IEA	MF
CALMACT00000015833	GO:0016491	IEA	MF
CALMACT00000015833	GO:0055114	IEA	BP
CALMACT00000034513	GO:0005515	IEA	MF
CALMACT00000016120	GO:0005515	IEA	MF
CALMACT00000003544	GO:0005488	IEA	MF
CALMACT00000003544	GO:0006886	IEA	BP
CALMACT00000003544	GO:0008536	IEA	MF
CALMACT00000000406	GO:0008152	IEA	BP
CALMACT00000000406	GO:0016491	IEA	MF
CALMACT00000017470	GO:0005524	IEA	MF
